timestamp,original_url,status_in_list,wayback_url,fetch_status,saved_file,result
20020613125817,http://cafewoo.net:80/bbs/view.asp?bbsid=120476&ParentID=120476&boradid=12,200,https://web.archive.org/web/20020613125817/http://cafewoo.net:80/bbs/view.asp?bbsid=120476&ParentID=120476&boradid=12,200,downloaded_html/20020613125817_bbsid_120476_board_12_9f3a753f61.html,saved
20030120031551,http://cafewoo.net:80/bbs/view.asp?bbsid=120641&ParentID=120641&boradid=10,200,https://web.archive.org/web/20030120031551/http://cafewoo.net:80/bbs/view.asp?bbsid=120641&ParentID=120641&boradid=10,200,downloaded_html/20030120031551_bbsid_120641_board_10_9786039f79.html,saved
20011121102609,http://cafewoo.net:80/bbs/view.asp?bbsid=121583&ParentID=121583&boradid=11,200,https://web.archive.org/web/20011121102609/http://cafewoo.net:80/bbs/view.asp?bbsid=121583&ParentID=121583&boradid=11,200,downloaded_html/20011121102609_bbsid_121583_board_11_2c886806eb.html,saved
20020111215258,http://cafewoo.net:80/bbs/view.asp?bbsid=122056&ParentID=122056&boradid=2,200,https://web.archive.org/web/20020111215258/http://cafewoo.net:80/bbs/view.asp?bbsid=122056&ParentID=122056&boradid=2,200,downloaded_html/20020111215258_bbsid_122056_board_2_d88b9d8858.html,saved
20020111214530,http://cafewoo.net:80/bbs/view.asp?bbsid=122275&ParentID=122275&boradid=2,200,https://web.archive.org/web/20020111214530/http://cafewoo.net:80/bbs/view.asp?bbsid=122275&ParentID=122275&boradid=2,200,downloaded_html/20020111214530_bbsid_122275_board_2_aba34d9af1.html,saved
20030122185941,http://cafewoo.net:80/bbs/view.asp?bbsid=122331&ParentID=122331&boradid=6,200,https://web.archive.org/web/20030122185941/http://cafewoo.net:80/bbs/view.asp?bbsid=122331&ParentID=122331&boradid=6,200,downloaded_html/20030122185941_bbsid_122331_board_6_04125384ef.html,saved
20030505185154,http://www.cafewoo.net:80/bbs/view.asp?bbsid=122472&ParentID=122472&boradid=1,200,https://web.archive.org/web/20030505185154/http://www.cafewoo.net:80/bbs/view.asp?bbsid=122472&ParentID=122472&boradid=1,200,downloaded_html/20030505185154_bbsid_122472_board_1_78d93e5d4e.html,saved
20020613125409,http://cafewoo.net:80/bbs/view.asp?bbsid=122606&ParentID=122606&boradid=11,200,https://web.archive.org/web/20020613125409/http://cafewoo.net:80/bbs/view.asp?bbsid=122606&ParentID=122606&boradid=11,200,downloaded_html/20020613125409_bbsid_122606_board_11_44ccbf1182.html,saved
20030505185243,http://www.cafewoo.net:80/bbs/view.asp?bbsid=122618&ParentID=122618&boradid=1,200,https://web.archive.org/web/20030505185243/http://www.cafewoo.net:80/bbs/view.asp?bbsid=122618&ParentID=122618&boradid=1,200,downloaded_html/20030505185243_bbsid_122618_board_1_74fd48b665.html,saved
20020111214630,http://cafewoo.net:80/bbs/view.asp?bbsid=122799&ParentID=122799&boradid=7,200,https://web.archive.org/web/20020111214630/http://cafewoo.net:80/bbs/view.asp?bbsid=122799&ParentID=122799&boradid=7,200,downloaded_html/20020111214630_bbsid_122799_board_7_1ddae2c46a.html,saved
